Numéro de produit,Numéro de fournisseur,Numéro de commande,Date de la réception,Quantité,Sous-total (sans les taxes),Montant de taxe fédérale,Montant de taxe provinciale,Prix coûtant régulier ou prix de détail sugg.,Escompte - Montant fixe,Escompte - Pourcentage,Prix coûtant,Numéro de client (facturé),Numéro de client (livré à),Numéro séquentiel de la commande client,Numéro de G/L - Achats,Code d'activité,Numéro de projet,Référence fichier Trans.dbf,Devise étrangère,Achat facturé (T/F),Code unique d identification,Niveau de taxe provinciale (1-21),ACPYBBIL
,F-DAIGLE--,0000932,2022/02/02,0.000,140.0000,7.0000,13.9650,140.0000,0.000000,0.0000,140.0000,CPE-ENTRE-,,,33200,25001,0000021029,,,TRUE,UZZIGVIPI,1,053540
....................3,PLOMB-MTCA,0000859,2022/02/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MRC-MEKINA,,,33200,,0000021027,,,TRUE,RUAY4APL9,1,053173
....................4,PLOMB-MTCA,0000859,2022/02/02,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MRC-MEKINA,,,33200,,0000021027,,,TRUE,RUAY4APL9,1,053173
,RXFLOOR---,0000781,2022/02/03,0.000,3700.6000,185.0300,369.1349,3700.6000,0.000000,0.0000,3700.6000,CPE-ENTRE-,,,33500,25001,0000021029,,,TRUE,P1TPGCHY5,1,053267
....................3,RXFLOOR---,0000781,2022/02/03,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,P1TPGCHY5,1,053267
....................4,RXFLOOR---,0000781,2022/02/03,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,P1TPGCHY5,1,053267
,F-DAIGLE--,0000854,2022/02/09,0.000,336.0000,16.8000,33.5160,336.0000,0.000000,0.0000,336.0000,CPE-ENTRE-,,,33500,25001,0000021029,,,TRUE,DBB1VATLV,1,053274
,F-DAIGLE--,0000725,2022/02/14,0.000,15882.1000,794.1050,1584.2395,15882.1000,0.000000,0.0000,15882.1000,CPE-ENTRE-,,,33200,08100,0000021029,,,TRUE,UFX01592N,1,053276
,F-DAIGLE--,0000848,2022/02/14,0.000,139.7000,6.9850,13.9351,139.7000,0.000000,0.0000,139.7000,CPE-ENTRE-,,,33200,25001,0000021029,,,TRUE,P8CAMCY4F,1,053277
....................3,F-DAIGLE--,0000848,2022/02/14,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,P8CAMCY4F,1,053277
....................4,F-DAIGLE--,0000848,2022/02/14,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,P8CAMCY4F,1,053277
,ABRIS-----,0000931,2022/02/15,0.000,500.0000,25.0000,49.8750,500.0000,0.000000,0.0000,500.0000,AGT-------,,,33500,10000,0000021013,,,TRUE,8O32WKEXD,1,053253
,ABRIS-----,0000931,2022/02/15,0.000,495.0000,24.7500,49.3763,495.0000,0.000000,0.0000,495.0000,AGT-------,,,33500,10000,0000021013,,,TRUE,YRQ1FTO9N,1,053254
,ABRIS-----,0000931,2022/02/15,0.000,35.9900,1.7995,3.5900,35.9900,0.000000,0.0000,35.9900,AGT-------,,,33500,10000,0000021013,,,TRUE,YRQ1FTO9N,1,053254
,ABRIS-----,0000931,2022/02/15,0.000,1035.0000,51.7500,103.2413,1035.0000,0.000000,0.0000,1035.0000,AGT-------,,,33500,10000,0000021013,,,TRUE,YRQ1FTO9N,1,053254
,FRANCO----,0000743,2022/02/15,0.000,1898.0000,94.9000,189.3255,1898.0000,0.000000,0.0000,1898.0000,CPE-ENTRE-,,,33500,07200,0000021029,,,TRUE,BCXBAEZIA,1,053275
,FRANCO----,0000743,2022/02/15,0.000,1272.0000,63.6000,126.8820,1272.0000,0.000000,0.0000,1272.0000,CPE-ENTRE-,,,33500,07200,0000021029,,,TRUE,BCXBAEZIA,1,053275
,FRANCO----,0000743,2022/02/15,0.000,572.0000,28.6000,57.0570,572.0000,0.000000,0.0000,572.0000,CPE-ENTRE-,,,33500,07200,0000021029,,,TRUE,BCXBAEZIA,1,053275
....................3,FRANCO----,0000743,2022/02/15,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,BCXBAEZIA,1,053275
....................4,FRANCO----,0000743,2022/02/15,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,BCXBAEZIA,1,053275
,ST-ARNAUD-,0000947,2022/02/17,0.000,175.0000,8.7500,17.4563,175.0000,0.000000,0.0000,175.0000,MUN-HEROUX,,,33500,00400,0000021034,,,TRUE,R7P7AR1UO,1,053261
,ST-ARNAUD-,0000947,2022/02/17,0.000,860.0000,43.0000,85.7850,860.0000,0.000000,0.0000,860.0000,MUN-HEROUX,,,33500,05510,0000021034,,,TRUE,R7P7AR1UO,1,053261
,CIMENTIER-,0000766,2022/02/17,0.000,5900.0000,295.0000,588.5250,5900.0000,0.000000,0.0000,5900.0000,CPE-CHEZ-M,,,33500,03000,0000021030,,,TRUE,K1TZYC2QY,1,053268
....................3,ST-ARNAUD-,0000947,2022/02/17,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MUN-HEROUX,,,33200,,0000021034,,,TRUE,R7P7AR1UO,1,053261
....................3,CIMENTIER-,0000766,2022/02/17,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-CHEZ-M,,,33200,,0000021030,,,TRUE,K1TZYC2QY,1,053268
....................4,ST-ARNAUD-,0000947,2022/02/17,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MUN-HEROUX,,,33200,,0000021034,,,TRUE,R7P7AR1UO,1,053261
....................4,CIMENTIER-,0000766,2022/02/17,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-CHEZ-M,,,33200,,0000021030,,,TRUE,K1TZYC2QY,1,053268
,PEINT-DUPO,0000676,2022/02/21,0.000,1000.0000,50.0000,99.7500,1000.0000,0.000000,0.0000,1000.0000,MRC-MEKINA,,,33500,09910,0000021027,,,TRUE,MK8LJ4XRU,1,053270
,JEAN-CARON,0000786,2022/02/21,0.000,740.2500,37.0125,73.8399,740.2500,0.000000,0.0000,740.2500,CIUSSS-MCQ,,,33500,16000,0000021032,,,TRUE,Z13UO0SQC,1,053272
,REGULVAR--,0000688,2022/02/21,0.000,2969.1000,148.4550,296.1677,2969.1000,0.000000,0.0000,2969.1000,CIUSSS-T-R,,,33500,15000,0000021028,,,TRUE,0N178J82V,1,053440
,PLOMB-2000,0000763,2022/02/21,0.000,10920.5900,546.0295,1089.3289,10920.5900,0.000000,0.0000,10920.5900,CPE-CHEZ-M,,,33500,15401,0000021030,,,TRUE,UTOGPIX2N,1,053442
,REGULVAR--,0000926,2022/02/21,0.000,1769.4000,88.4700,176.4977,1769.4000,0.000000,0.0000,1769.4000,CSS-CH-ROY,,,33500,15000,0000021041,,,TRUE,KV1AA3MAX,1,053448
,MULTI-ENER,0000644,2022/02/21,0.000,6200.0000,310.0000,618.4500,6200.0000,0.000000,0.0000,6200.0000,CIUSSS-ADM,,,33500,15000,0000021026,,,TRUE,EGTM6T2VL,1,053463
,REGULVAR--,0000650,2022/02/21,0.000,6476.4000,323.8200,646.0209,6476.4000,0.000000,0.0000,6476.4000,CIUSSS-ADM,,,33500,13800,0000021026,,,TRUE,1C4CL8VYA,1,053545
....................3,REGULVAR--,0000926,2022/02/21,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000021041,,,TRUE,KV1AA3MAX,1,053448
....................4,REGULVAR--,0000926,2022/02/21,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000021041,,,TRUE,KV1AA3MAX,1,053448
,BOULAY----,0000934,2022/02/22,0.000,4998.6000,249.9300,498.6104,4998.6000,0.000000,0.0000,4998.6000,AGT-------,,,33500,05500,0000021013,,,TRUE,KK4FQTF0K,1,053273
,FNX-INNOV-,0000884,2022/02/22,0.000,18150.0000,907.5000,1810.4625,18150.0000,0.000000,0.0000,18150.0000,MERCIER---,,,33200,00400,0000021039,,,TRUE,N9SK753XK,1,053548
,FNX-INNOV-,0000964,2022/02/22,0.000,8540.0000,427.0000,851.8650,8540.0000,0.000000,0.0000,8540.0000,MERCIER-TG,,,33500,00400,0000021039,,,TRUE,553E0WPDE,1,053549
....................3,BOULAY----,0000934,2022/02/22,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,AGT-------,,,33200,,0000021013,,,TRUE,KK4FQTF0K,1,053273
....................3,FNX-INNOV-,0000884,2022/02/22,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MERCIER---,,,33200,,0000021039,,,TRUE,N9SK753XK,1,053548
....................3,FNX-INNOV-,0000964,2022/02/22,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MERCIER-TG,,,33200,,0000021039,,,TRUE,553E0WPDE,1,053549
....................4,BOULAY----,0000934,2022/02/22,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,AGT-------,,,33200,,0000021013,,,TRUE,KK4FQTF0K,1,053273
....................4,FNX-INNOV-,0000884,2022/02/22,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MERCIER---,,,33200,,0000021039,,,TRUE,N9SK753XK,1,053548
....................4,FNX-INNOV-,0000964,2022/02/22,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MERCIER-TG,,,33200,,0000021039,,,TRUE,553E0WPDE,1,053549
,QUINC-PORT,0000907,2022/02/23,0.000,2611.0000,130.5500,260.4473,2611.0000,0.000000,0.0000,2611.0000,CIUSSS-ADM,,,33500,08710,0000020003,,,TRUE,J6XJ7OG0V,1,053418
,BLP-ARPENT,0000538,2022/02/23,0.000,1200.0000,60.0000,119.7000,1200.0000,0.000000,0.0000,1200.0000,AGT-------,,,33200,00400,0000021013,,,TRUE,TWX9P9MDY,1,053452
,F-DAIGLE--,0000769,2022/02/23,0.000,11558.0000,577.9000,1152.9105,11558.0000,0.000000,0.0000,11558.0000,CPE-CHEZ-M,,,33200,08000,0000021030,,,TRUE,NMHQQ3CUP,1,053473
,QUINC-FERC,0000681,2022/02/23,0.000,5510.0000,275.5000,549.6225,5510.0000,0.000000,0.0000,5510.0000,MRC-MEKINA,,,33200,08000,0000021027,,,TRUE,W8TL70PJH,1,053537
,QUINC-FERC,0000681,2022/02/23,0.000,720.0000,36.0000,71.8200,720.0000,0.000000,0.0000,720.0000,MRC-MEKINA,,,33200,08000,0000021027,,,TRUE,W8TL70PJH,1,053537
,F-DAIGLE--,0000725,2022/02/23,0.000,792.9000,39.6450,79.0918,792.9000,0.000000,0.0000,792.9000,CPE-ENTRE-,,,33200,08100,0000021029,,,TRUE,86KY0SSAV,1,053538
....................3,QUINC-PORT,0000907,2022/02/23,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,J6XJ7OG0V,1,053418
....................3,BLP-ARPENT,0000538,2022/02/23,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,AGT-------,,,33200,,0000021013,,,TRUE,TWX9P9MDY,1,053452
....................3,F-DAIGLE--,0000769,2022/02/23,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-CHEZ-M,,,33200,,0000021030,,,TRUE,NMHQQ3CUP,1,053473
....................4,QUINC-PORT,0000907,2022/02/23,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,J6XJ7OG0V,1,053418
....................4,BLP-ARPENT,0000538,2022/02/23,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,AGT-------,,,33200,,0000021013,,,TRUE,TWX9P9MDY,1,053452
....................4,F-DAIGLE--,0000769,2022/02/23,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-CHEZ-M,,,33200,,0000021030,,,TRUE,NMHQQ3CUP,1,053473
,ASP-CONTRO,0000972,2022/02/24,0.000,1829.7500,91.4875,182.5176,1829.7500,0.000000,0.0000,1829.7500,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,BGV2ATDLI,1,053421
,ASP-CONTRO,0000973,2022/02/24,0.000,1288.0000,64.4000,128.4780,1288.0000,0.000000,0.0000,1288.0000,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,E2KJVP9U1,1,053422
,ASP-CONTRO,0000976,2022/02/24,0.000,1373.2500,68.6625,136.9817,1373.2500,0.000000,0.0000,1373.2500,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,RWGT1V6Z3,1,053423
,ASP-CONTRO,0000975,2022/02/24,0.000,560.2300,28.0115,55.8829,560.2300,0.000000,0.0000,560.2300,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,Q41RVL5M7,1,053425
,ASP-CONTRO,0000971,2022/02/24,0.000,2916.8000,145.8400,290.9508,2916.8000,0.000000,0.0000,2916.8000,CIUSSS-ADM,,,33500,25001,0000020003,,,TRUE,6R60FHQO4,1,053427
,SOUDURE-CL,0000819,2022/02/24,0.000,22000.0000,1100.0000,2194.5000,22000.0000,0.000000,0.0000,22000.0000,CPE-ENTRE-,,,33500,05500,0000021029,,,TRUE,4DJS8QL66,1,053429
,SOUDURE-CL,0000819,2022/02/24,0.000,4000.0000,200.0000,399.0000,4000.0000,0.000000,0.0000,4000.0000,CPE-ENTRE-,,,33500,05500,0000021029,,,TRUE,4DJS8QL66,1,053429
,DEMBEC----,0000924,2022/02/24,0.000,94187.5000,4709.3750,9395.2031,94187.5000,0.000000,0.0000,94187.5000,CSS-CH-ROY,,,33500,02070,0000021041,,,TRUE,1CLKLY0E0,1,053444
....................3,ASP-CONTRO,0000972,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,BGV2ATDLI,1,053421
....................3,ASP-CONTRO,0000973,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,E2KJVP9U1,1,053422
....................3,ASP-CONTRO,0000976,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,RWGT1V6Z3,1,053423
....................3,ASP-CONTRO,0000975,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,Q41RVL5M7,1,053425
....................3,ASP-CONTRO,0000971,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,6R60FHQO4,1,053427
....................3,SOUDURE-CL,0000819,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,4DJS8QL66,1,053429
....................3,DEMBEC----,0000924,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000021041,,,TRUE,1CLKLY0E0,1,053444
....................4,ASP-CONTRO,0000972,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,BGV2ATDLI,1,053421
....................4,ASP-CONTRO,0000973,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,E2KJVP9U1,1,053422
....................4,ASP-CONTRO,0000976,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,RWGT1V6Z3,1,053423
....................4,ASP-CONTRO,0000975,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,Q41RVL5M7,1,053425
....................4,ASP-CONTRO,0000971,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000020003,,,TRUE,6R60FHQO4,1,053427
....................4,SOUDURE-CL,0000819,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,4DJS8QL66,1,053429
....................4,DEMBEC----,0000924,2022/02/24,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000021041,,,TRUE,1CLKLY0E0,1,053444
,VAL-MAURIC,0000424,2022/02/25,0.000,18000.0000,900.0000,1795.5000,18000.0000,0.000000,0.0000,18000.0000,CIUSSS-MCQ,,,33500,16000,0000021002,,,TRUE,CIOCBD7DF,1,053428
,PEINT-DUPO,0000741,2022/02/25,0.000,6955.0000,347.7500,693.7613,6955.0000,0.000000,0.0000,6955.0000,CPE-ENTRE-,,,33500,09910,0000021029,,,TRUE,I0VH5O97N,1,053433
,PEINT-DUPO,0000741,2022/02/25,0.000,245.0000,12.2500,24.4388,245.0000,0.000000,0.0000,245.0000,CPE-ENTRE-,,,33500,09910,0000021029,,,TRUE,I0VH5O97N,1,053433
,CLIMATISAT,0000691,2022/02/25,0.000,11587.5000,579.3750,1155.8531,11587.5000,0.000000,0.0000,11587.5000,CIUSSS-T-R,,,33500,15000,0000021028,,,TRUE,6I090LF0A,1,053439
,VAL-MAURIC,0000679,2022/02/25,0.000,10700.0000,535.0000,1067.3250,10700.0000,0.000000,0.0000,10700.0000,MRC-MEKINA,,,33500,16000,0000021027,,,TRUE,C2JQ2SVR1,1,053441
,CLIMATISAT,0000919,2022/02/25,0.000,2508.7500,125.4375,250.2478,2508.7500,0.000000,0.0000,2508.7500,CSS-CH-ROY,,,33500,15905,0000021041,,,TRUE,WQVUMA99R,1,053447
,VAL-MAURIC,0000645,2022/02/25,0.000,5250.0000,262.5000,523.6875,5250.0000,0.000000,0.0000,5250.0000,CIUSSS-ADM,,,33500,16000,0000021026,,,TRUE,0VV6KR5E0,1,053449
,VAL-MAURIC,0000868,2022/02/25,0.000,1006.0000,50.3000,100.3485,1006.0000,0.000000,0.0000,1006.0000,CIUSSS-ADM,,,33500,25001,0000021026,,,TRUE,D40CC6G3T,1,053450
,VITR-ASBES,0000905,2022/02/25,0.000,42812.9000,2140.6450,4270.5868,42812.9000,0.000000,0.0000,42812.9000,AGT-------,,,33500,08000,0000021013,,,TRUE,FVY96IEJC,1,053451
....................3,PEINT-DUPO,0000741,2022/02/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,I0VH5O97N,1,053433
....................3,CLIMATISAT,0000919,2022/02/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000021041,,,TRUE,WQVUMA99R,1,053447
....................3,VAL-MAURIC,0000868,2022/02/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000021026,,,TRUE,D40CC6G3T,1,053450
....................3,VITR-ASBES,0000905,2022/02/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,AGT-------,,,33200,,0000021013,,,TRUE,FVY96IEJC,1,053451
....................4,PEINT-DUPO,0000741,2022/02/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,I0VH5O97N,1,053433
....................4,CLIMATISAT,0000919,2022/02/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CSS-CH-ROY,,,33200,,0000021041,,,TRUE,WQVUMA99R,1,053447
....................4,VAL-MAURIC,0000868,2022/02/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000021026,,,TRUE,D40CC6G3T,1,053450
....................4,VITR-ASBES,0000905,2022/02/25,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,AGT-------,,,33200,,0000021013,,,TRUE,FVY96IEJC,1,053451
,PLOMB-CRT-,0000707,2022/02/28,0.000,8253.0000,412.6500,823.2368,8253.0000,0.000000,0.0000,8253.0000,CPE-ENTRE-,,,33500,15401,0000021029,,,TRUE,5U0GJ9SY4,1,053419
,PLOMB-CRT-,0000838,2022/02/28,0.000,1994.0000,99.7000,198.9015,1994.0000,0.000000,0.0000,1994.0000,CPE-ENTRE-,,,33500,25001,0000021029,,,TRUE,MVCIFHXZA,1,053420
,ASP-CONTRO,0000708,2022/02/28,0.000,16322.0000,816.1000,1628.1195,16322.0000,0.000000,0.0000,16322.0000,CPE-ENTRE-,,,33200,13850,0000021029,,,TRUE,58P3HNDUU,1,053424
,ASP-CONTRO,0000708,2022/02/28,0.000,11625.4000,581.2700,1159.6337,11625.4000,0.000000,0.0000,11625.4000,CPE-ENTRE-,,,33500,16300,0000021029,,,TRUE,58P3HNDUU,1,053424
,ASP-CONTRO,0000708,2022/02/28,0.000,3552.6000,177.6300,354.3719,3552.6000,0.000000,0.0000,3552.6000,CPE-ENTRE-,,,33500,16500,0000021029,,,TRUE,58P3HNDUU,1,053424
,BRETON-PLO,0000705,2022/02/28,0.000,36136.8000,1806.8400,3604.6458,36136.8000,0.000000,0.0000,36136.8000,CPE-ENTRE-,,,33500,15001,0000021029,,,TRUE,HHVC3UWBH,1,053430
,CONST-RIVA,0000740,2022/02/28,0.000,20900.0000,1045.0000,2084.7750,20900.0000,0.000000,0.0000,20900.0000,CPE-ENTRE-,,,33500,09500,0000021029,,,TRUE,XDW6MPESC,1,053434
,CONST-RIVA,0000959,2022/02/28,0.000,1654.6600,82.7330,165.0523,1654.6600,0.000000,0.0000,1654.6600,CPE-ENTRE-,,,33500,25001,0000021029,,,TRUE,7AHE87HXR,1,053435
,ACIER-ATR-,0000760,2022/02/28,0.000,18990.0000,949.5000,1894.2525,18990.0000,0.000000,0.0000,18990.0000,CPE-CHEZ-M,,,33500,03000,0000021030,,,TRUE,LB0M7BG03,1,053436
,SIDE-ACOUS,0000761,2022/02/28,0.000,20000.0000,1000.0000,1995.0000,20000.0000,0.000000,0.0000,20000.0000,CPE-CHEZ-M,,,33500,09200,0000021030,,,TRUE,IWAGE804J,1,053437
,ASP-CONTRO,0000683,2022/02/28,0.000,32335.6900,1616.7845,3225.4851,32335.6900,0.000000,0.0000,32335.6900,CIUSSS-T-R,,,33500,16000,0000021028,,,TRUE,CRSAOVYCL,1,053438
,CONST-RIVA,0000673,2022/02/28,0.000,3442.2200,172.1110,343.3614,3442.2200,0.000000,0.0000,3442.2200,MRC-MEKINA,,,33500,09200,0000021027,,,TRUE,DVBPX6DVB,1,053443
,CONST-RIVA,0000673,2022/02/28,0.000,4846.2800,242.3140,483.4164,4846.2800,0.000000,0.0000,4846.2800,MRC-MEKINA,,,33500,09200,0000021027,,,TRUE,DVBPX6DVB,1,053443
,ENT-ARSENE,0000643,2022/02/28,0.000,792.0000,39.6000,79.0020,792.0000,0.000000,0.0000,792.0000,CIUSSS-ADM,,,33500,15401,0000021026,,,TRUE,GDQZUBEBV,1,053445
,ENT-ARSENE,0000805,2022/02/28,0.000,1344.8600,67.2430,134.1498,1344.8600,0.000000,0.0000,1344.8600,CIUSSS-ADM,,,33500,25001,0000021026,,,TRUE,EZU6IA5MG,1,053446
,QUINOX----,0000857,2022/02/28,0.000,16305.4000,815.2700,1626.4637,16305.4000,0.000000,0.0000,16305.4000,AGT-------,,,33500,09651,0000021013,,,TRUE,ZT0VGYIK6,1,053453
,F-DAIGLE--,0000963,2022/02/28,0.000,342.0000,17.1000,34.1145,342.0000,0.000000,0.0000,342.0000,CPE-ENTRE-,,,33200,25001,0000021029,,,TRUE,YYY8I6SQX,1,053472
,F-DAIGLE--,0000948,2022/02/28,0.000,420.0000,21.0000,41.8950,420.0000,0.000000,0.0000,420.0000,AGT-------,,,33200,08000,0000021013,,,TRUE,QIQUZ7VJ7,1,053474
,F-DAIGLE--,0000948,2022/02/28,0.000,53.4000,2.6700,5.3267,53.4000,0.000000,0.0000,53.4000,AGT-------,,,33200,08000,0000021013,,,TRUE,QIQUZ7VJ7,1,053474
,F-DAIGLE--,0000948,2022/02/28,0.000,71.7000,3.5850,7.1521,71.7000,0.000000,0.0000,71.7000,AGT-------,,,33200,08000,0000021013,,,TRUE,QIQUZ7VJ7,1,053474
,F-DAIGLE--,0000948,2022/02/28,0.000,17.9000,0.8950,1.7855,17.9000,0.000000,0.0000,17.9000,AGT-------,,,33200,08000,0000021013,,,TRUE,QIQUZ7VJ7,1,053474
,F-DAIGLE--,0000948,2022/02/28,0.000,98.2000,4.9100,9.7955,98.2000,0.000000,0.0000,98.2000,AGT-------,,,33200,08000,0000021013,,,TRUE,QIQUZ7VJ7,1,053474
,F-DAIGLE--,0000948,2022/02/28,0.000,186.3000,9.3150,18.5834,186.3000,0.000000,0.0000,186.3000,AGT-------,,,33200,08000,0000021013,,,TRUE,QIQUZ7VJ7,1,053474
,F-DAIGLE--,0000932,2022/02/28,0.000,340.0000,17.0000,33.9150,340.0000,0.000000,0.0000,340.0000,CPE-ENTRE-,,,33200,25001,0000021029,,,TRUE,SU68DWHEW,1,053539
,F-DAIGLE--,0000932,2022/02/28,0.000,40.0000,2.0000,3.9900,40.0000,0.000000,0.0000,40.0000,CPE-ENTRE-,,,33200,25001,0000021029,,,TRUE,SU68DWHEW,1,053539
,QUINOX----,0000857,2022/02/28,0.000,29119.2100,1455.9605,2904.6412,29119.2100,0.000000,0.0000,29119.2100,AGT-------,,,33500,09651,0000021013,,,TRUE,4V16TAWQ0,1,053546
,EDC-CONSTR,0000083,2022/02/28,0.000,4200.0000,210.0000,418.9500,4200.0000,0.000000,0.0000,4200.0000,CIUSSS-ADM,,,33200,02220,0000020003,,,TRUE,5X46OI6DV,1,053665
....................3,CONST-RIVA,0000959,2022/02/28,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,7AHE87HXR,1,053435
....................3,SIDE-ACOUS,0000761,2022/02/28,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-CHEZ-M,,,33200,,0000021030,,,TRUE,IWAGE804J,1,053437
....................3,CONST-RIVA,0000673,2022/02/28,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,MRC-MEKINA,,,33200,,0000021027,,,TRUE,DVBPX6DVB,1,053443
....................3,ENT-ARSENE,0000805,2022/02/28,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CIUSSS-ADM,,,33200,,0000021026,,,TRUE,EZU6IA5MG,1,053446
....................3,F-DAIGLE--,0000963,2022/02/28,1.000,0.0000,0.0000,0.0000,0.0000,0.000000,0.0000,0.0000,CPE-ENTRE-,,,33200,,0000021029,,,TRUE,YYY8I6SQX,1,053472
