Numéro de projet,Code d'activité,Pourcentage de profit,Dépense à venir,Facturé à date
0000012064,00401,261.90,0.00,0.00
0000012065,00000,0.00,0.00,9125.00
0000012066,00000,0.00,0.00,10009.10
0000012066,02000,18.23,0.00,0.00
0000012067,00000,0.00,0.00,16029.09
0000012067,00400,75.33,0.00,0.00
0000012068,00000,0.00,0.00,3817.09
0000012068,06100,52.57,0.00,0.00
0000012069,00000,0.00,0.00,5275.00
0000012070,00000,0.00,0.00,1875.00
0000012070,06100,65.64,0.00,0.00
0000012071,00000,0.00,0.00,2489.00
0000012072,00000,0.00,0.00,825.00
0000012073,00400,221.42,0.00,3850.42
0000012073,00401,0.00,0.00,4989.77
0000012073,06100,0.00,0.00,3042.61
0000012073,06101,0.00,0.00,26771.04
0000012073,09000,0.00,0.00,72750.69
0000012073,10000,0.00,0.00,14496.32
0000012073,12000,0.00,0.00,111780.47
0000012073,15001,0.00,0.00,27014.70
0000012073,15401,0.00,0.00,49209.12
0000012073,16200,0.00,0.00,18370.10
0000012073,25001,0.00,0.00,-3958.20
0000012073,25002,0.00,0.00,760.44
0000012073,25003,0.00,0.00,-181.17
0000012073,25004,0.00,0.00,-435.42
0000012073,25005,0.00,0.00,467.16
0000012073,25006,0.00,0.00,1873.35
0000012074,00000,0.00,0.00,350909.54
0000012075,00400,136.92,0.00,0.00
0000012076,00000,0.00,0.00,25698.39
0000012077,00000,0.00,0.00,37226.52
0000012078,00000,0.00,0.00,5277.42
0000012079,00000,0.00,0.00,2973.60
0000012080,00000,0.00,0.00,23876.07
0000012081,00000,0.00,0.00,29833.97
0000012081,01800,24.93,0.00,0.00
0000012082,00000,0.00,0.00,9041.91
0000012084,00000,0.00,0.00,7716.78
0000013001,00000,0.00,0.00,4215.50
0000013002,00000,0.00,0.00,4304.45
0000013003,00100,0.00,0.00,1069.76
0000013003,00401,0.00,0.00,2646.35
0000013003,02070,24.03,0.00,743.62
0000013003,06200,0.00,0.00,7728.94
0000013003,06400,0.00,0.00,22994.86
0000013003,09130,0.00,0.00,33251.82
0000013003,09250,0.00,0.00,9167.72
0000013003,09910,0.00,0.00,5965.72
0000013003,15001,0.00,0.00,245.11
0000013003,16200,0.00,0.00,19582.80
0000013003,25001,0.00,0.00,8187.67
0000013004,00000,0.00,0.00,47738.52
0000013004,00100,34.18,0.00,0.00
0000013005,00000,0.00,0.00,5970.27
0000013007,00000,0.00,0.00,4827.24
0000013008,00000,0.00,0.00,14478.82
0000013008,00400,84.57,0.00,0.00
0000013009,00000,0.00,0.00,6318.55
0000013010,00000,0.00,0.00,6739.60
0000013011,00000,0.00,0.00,12755.64
0000013012,00000,0.00,0.00,4380.00
0000013012,00100,69.74,0.00,0.00
0000013013,00400,0.00,0.00,11121.77
0000013013,00401,150.91,0.00,2829.91
0000013013,02000,0.00,0.00,17495.06
0000013013,02070,0.00,0.00,3032.08
0000013013,03300,0.00,0.00,14358.34
0000013013,06100,0.00,0.00,14251.43
0000013013,06101,0.00,0.00,14645.25
0000013013,06200,0.00,0.00,12725.69
0000013013,07000,0.00,0.00,25412.88
0000013013,08000,0.00,0.00,18713.75
0000013013,09000,0.00,0.00,25005.07
0000013013,10000,0.00,0.00,8722.23
0000013013,15001,0.00,0.00,35366.51
0000013013,15401,0.00,0.00,20813.96
0000013013,16200,0.00,0.00,21500.75
0000013013,25001,0.00,0.00,1451.74
0000013013,25003,0.00,0.00,731.68
0000013013,25004,0.00,0.00,1570.41
0000013013,25005,0.00,0.00,8999.72
0000013013,25007,0.00,0.00,3740.03
0000013013,25008,0.00,0.00,602.74
0000013013,25009,0.00,0.00,32225.59
0000013013,25010,0.00,0.00,9355.84
0000013013,25011,0.00,0.00,1321.66
0000013013,25012,0.00,0.00,15551.14
0000013013,25013,0.00,0.00,3292.29
0000013015,00000,0.00,0.00,95006.11
0000013015,00400,21.25,0.00,0.00
0000013016,00000,0.00,0.00,9391.24
0000013017,00000,0.00,0.00,17221.17
0000013018,00000,0.00,0.00,15787.33
0000013019,00000,0.00,0.00,24146.83
0000013020,00000,0.00,0.00,15900.68
0000013021,00000,0.00,0.00,6426.68
0000013021,07400,37.80,0.00,0.00
0000013022,00000,0.00,0.00,9971.00
0000013022,01800,54.85,0.00,0.00
0000013023,00400,0.00,0.00,21799.92
0000013023,00401,0.00,0.00,19771.82
0000013023,02070,0.00,0.00,38545.44
0000013023,03000,493.48,0.00,9718.48
0000013023,03110,0.00,0.00,29497.79
0000013023,03360,0.00,0.00,2180.20
0000013023,04000,0.00,0.00,61265.40
0000013023,05700,0.00,0.00,40151.01
0000013023,06100,0.00,0.00,89642.41
0000013023,06400,0.00,0.00,17809.38
0000013023,07000,0.00,0.00,44015.51
0000013023,07240,0.00,0.00,54041.05
0000013023,08000,0.00,0.00,40183.43
0000013023,08400,0.00,0.00,31796.74
0000013023,09660,0.00,0.00,4013.94
0000013023,09690,0.00,0.00,21692.82
0000013023,09910,0.00,0.00,51158.72
0000013023,10200,0.00,0.00,3866.06
0000013023,15000,0.00,0.00,28336.30
0000013023,16000,0.00,0.00,57228.22
0000013023,25001,0.00,0.00,14302.48
0000013023,25002,0.00,0.00,19876.04
0000013023,25003,0.00,0.00,12697.60
0000013023,25004,0.00,0.00,6742.24
0000013023,25005,0.00,0.00,-9921.00
0000013023,25006,0.00,0.00,-2764.04
0000013024,00100,37.19,0.00,422.19
0000013024,00400,0.00,0.00,658.86
0000013024,00401,0.00,0.00,542.46
0000013024,01800,0.00,0.00,14220.40
0000013024,09000,0.00,0.00,29127.76
0000013024,25001,0.00,0.00,2750.69
0000013025,00100,54.33,0.00,1104.33
0000013025,00401,0.00,0.00,3956.92
0000013025,01800,0.00,0.00,527.80
0000013025,02000,0.00,0.00,4940.21
0000013025,02070,0.00,0.00,9648.18
0000013025,04000,0.00,0.00,8233.68
0000013025,05000,0.00,0.00,31773.56
0000013025,06100,0.00,0.00,18931.13
0000013025,07330,0.00,0.00,35558.94
0000013025,08000,0.00,0.00,3425.42
0000013025,09000,0.00,0.00,10549.03
0000013025,16200,0.00,0.00,4222.40
0000013025,25001,0.00,0.00,15194.41
0000013025,25002,0.00,0.00,-2050.00
0000013025,25010,0.00,0.00,228.20
0000013026,00400,31.57,0.00,631.57
0000013026,00401,0.00,0.00,1397.10
0000013026,05000,0.00,0.00,4151.14
0000013026,06100,0.00,0.00,2177.51
0000013026,06101,0.00,0.00,13105.65
0000013026,07000,0.00,0.00,93028.29
0000013026,08000,0.00,0.00,1191.63
0000013026,09000,0.00,0.00,6721.09
0000013026,25001,0.00,0.00,5095.98
0000013027,00000,0.00,0.00,11290.72
0000013028,00400,126.31,0.00,1913.31
0000013028,00401,0.00,0.00,2047.64
0000013028,06100,0.00,0.00,1052.92
0000013028,06101,0.00,0.00,23985.22
0000013028,07000,0.00,0.00,3113.99
0000013028,25001,0.00,0.00,41600.81
0000013028,25002,0.00,0.00,8268.69
0000013028,25003,0.00,0.00,292.68
0000013028,25010,0.00,0.00,-1000.00
0000013028,25011,0.00,0.00,1000.00
0000013030,00000,0.00,0.00,19059.58
0000013030,06100,680.83,0.00,0.00
0000013031,00400,122.69,0.00,1224.69
0000013031,06100,0.00,0.00,2035.97
0000013031,06101,0.00,0.00,5335.20
0000013032,00400,0.00,0.00,4594.98
0000013032,00401,88.55,0.00,1418.55
0000013032,06100,0.00,0.00,18373.26
0000013032,06101,0.00,0.00,20907.09
0000013032,08000,0.00,0.00,73377.37
0000013032,25001,0.00,0.00,87.07
0000013033,00400,76.43,0.00,1526.43
0000013033,00401,0.00,0.00,3886.06
0000013033,02070,0.00,0.00,10527.72
0000013033,04000,0.00,0.00,11309.90
0000013033,06100,0.00,0.00,10019.19
0000013033,07000,0.00,0.00,19402.71
0000013033,08000,0.00,0.00,76822.76
0000013033,09000,0.00,0.00,10167.28
0000013033,10000,0.00,0.00,5324.95
0000013033,25001,0.00,0.00,2065.55
0000013033,25002,0.00,0.00,1430.23
0000013034,00400,0.00,0.00,2095.36
0000013034,00401,34.43,0.00,534.43
0000013034,06100,0.00,0.00,9003.07
0000013034,08000,0.00,0.00,10890.13
0000013035,00000,0.00,0.00,453.69
0000013036,00000,0.00,0.00,5178.01
0000013037,00000,0.00,0.00,6493.00
0000013038,00400,0.00,0.00,16879.43
0000013038,00401,87.22,0.00,1569.22
0000013038,05500,0.00,0.00,96069.69
0000013038,09900,0.00,0.00,1483.44
0000013038,15000,0.00,0.00,11565.53
0000013038,16000,0.00,0.00,7735.08
0000013039,00400,76.96,0.00,977.19
0000013039,00401,0.00,0.00,1820.61
0000013039,02070,0.00,0.00,5708.74
0000013039,06100,0.00,0.00,9066.94
0000013039,08000,0.00,0.00,46020.69
0000013039,09000,0.00,0.00,4714.03
0000013040,00400,64.59,0.00,786.09
0000013040,00401,0.00,0.00,1469.54
0000013040,02070,0.00,0.00,1960.02
0000013040,06100,0.00,0.00,6067.44
0000013040,08000,0.00,0.00,44463.28
0000013041,00400,91.53,0.00,1469.80
0000013041,00401,0.00,0.00,2747.44
0000013041,02070,0.00,0.00,2621.62
0000013041,06100,0.00,0.00,10642.93
0000013041,08000,0.00,0.00,80280.04
0000013041,09000,0.00,0.00,6819.71
0000013042,00000,0.00,0.00,9598.40
0000013042,03300,462.23,0.00,0.00
0000013043,00000,0.00,0.00,2808.00
0000013044,00100,0.00,0.00,449.40
0000013044,00400,0.00,0.00,642.00
0000013044,00401,0.00,0.00,2520.92
0000013044,02070,0.00,0.00,5671.43
0000013044,04000,0.00,0.00,2862.25
0000013044,08000,0.00,0.00,4401.89
0000013044,09050,0.00,0.00,9769.19
0000013044,09600,0.00,0.00,7827.09
0000013044,09910,0.00,0.00,2401.08
0000013044,10000,0.00,0.00,97302.63
0000013044,11000,0.00,0.00,2273.75
0000013044,12000,0.00,0.00,49407.34
0000013044,15001,0.00,0.00,5483.75
0000013044,15401,0.00,0.00,1605.00
0000013044,16200,0.00,0.00,20338.05
0000013044,16700,0.00,0.00,2856.90
0000013044,25001,0.00,0.00,473.16
0000013044,25002,0.00,0.00,191.82
0000013044,25003,0.00,0.00,1056.41
0000013044,25004,0.00,0.00,1042.24
0000013044,25005,0.00,0.00,1278.83
0000013044,25006,0.00,0.00,1940.80
0000013044,25007,0.00,0.00,1873.75
0000013044,25008,0.00,0.00,2057.22
0000013044,25009,0.00,0.00,891.34
0000013044,25010,0.00,0.00,125.10
0000013044,25011,0.00,0.00,3542.65
0000013044,25012,0.00,0.00,1266.17
0000013044,25013,0.00,0.00,100.08
0000013044,25014,0.00,0.00,253.55
0000013044,25015,0.00,0.00,476.41
0000013044,25016,0.00,0.00,1230.24
0000013044,25017,0.00,0.00,521.63
0000013044,25018,0.00,0.00,647.93
0000013045,00000,0.00,0.00,5235.00
0000013046,00000,0.00,0.00,5611.65
0000013047,00000,0.00,0.00,12798.33
0000013047,06100,108.13,0.00,0.00
0000013048,00400,70.88,0.00,685.88
0000013048,02070,0.00,0.00,18218.51
0000013048,09000,0.00,0.00,12258.55
0000013048,09900,0.00,0.00,3967.84
0000013049,00400,0.00,0.00,77725.00
0000013049,00401,0.00,0.00,19992.00
0000013049,02000,0.00,0.00,181300.00
0000013049,02220,0.00,0.00,51710.40
0000013049,04000,0.00,0.00,77760.00
0000013049,05000,0.00,0.00,233189.35
0000013049,06100,0.00,0.00,96806.35
0000013049,07400,0.00,0.00,37530.00
0000013049,07530,0.00,0.00,52556.00
0000013049,08000,0.00,0.00,73484.80
0000013049,09000,0.00,0.00,87186.23
0000013049,10000,0.00,0.00,4595.39
0000013049,13850,0.00,0.00,54074.80
0000013049,15000,0.00,0.00,23816.00
0000013049,15401,0.00,0.00,26839.28
0000013049,16000,0.00,0.00,137280.00
0000013049,25001,0.00,0.00,18882.16
0000013049,25002,0.00,0.00,3821.71
0000013049,25003,0.00,0.00,14730.81
0000013049,25004,0.00,0.00,22007.39
0000013049,25005,0.00,0.00,14705.69
0000013049,25006,0.00,0.00,53398.62
0000013049,25007,0.00,0.00,41601.03
0000013049,25008,0.00,0.00,51842.93
0000013050,00000,0.00,0.00,838.86
0000013051,00401,45.49,0.00,0.00
0000013052,00400,0.00,0.00,6548.27
0000013052,00401,105.19,0.00,1216.73
0000013052,02000,0.00,0.00,7477.49
0000013052,04000,0.00,0.00,6601.29
0000013052,06100,0.00,0.00,3827.56
0000013052,07100,0.00,0.00,5539.51
0000013052,07400,0.00,0.00,30228.07
0000013052,08500,0.00,0.00,45433.39
0000013052,09000,0.00,0.00,2500.54
0000013052,09900,0.00,0.00,2924.31
0000013052,12000,0.00,0.00,2137.21
0000013052,25001,0.00,0.00,1297.33
0000013052,25002,0.00,0.00,378.80
0000013052,25003,0.00,0.00,382.79
0000013055,00400,192.74,0.00,2964.44
0000013055,02000,0.00,0.00,12813.81
0000013055,03300,0.00,0.00,1380.64
0000013055,06100,0.00,0.00,4777.26
0000013055,15401,0.00,0.00,594.97
0000013055,16200,0.00,0.00,3663.38
0000013056,00000,0.00,0.00,41436.06
0000013057,00000,0.00,0.00,1860.10
0000013058,00000,0.00,0.00,555.00
0000013059,00000,0.00,0.00,15870.00
0000013060,00000,0.00,0.00,164165.61
0000013061,00000,0.00,0.00,381.05
0000013062,00000,0.00,0.00,560.70
0000013064,00000,0.00,0.00,390.00
0000013065,00000,0.00,0.00,15864.88
0000013066,00000,0.00,0.00,8792.00
0000013066,00400,44.92,0.00,0.00
0000013067,00000,0.00,0.00,1390.00
0000013068,00400,208.96,0.00,4037.62
0000013068,00401,0.00,0.00,8207.89
0000013068,02000,0.00,0.00,7093.40
0000013068,07310,0.00,0.00,44304.96
0000013068,09000,0.00,0.00,369177.03
0000013068,15001,0.00,0.00,4482.32
0000013068,15401,0.00,0.00,3916.08
0000013068,16200,0.00,0.00,8837.64
0000013068,25002,0.00,0.00,96604.81
0000013068,25003,0.00,0.00,2694.29
0000013068,25004,0.00,0.00,1310.57
0000013069,00000,0.00,0.00,2681.20
0000013070,00400,43.97,0.00,383.97
0000013070,00401,0.00,0.00,186.55
0000013070,02000,0.00,0.00,169.59
0000013070,02070,0.00,0.00,661.40
0000013070,06100,0.00,0.00,2758.10
0000013070,15401,0.00,0.00,6817.52
0000013070,25001,0.00,0.00,13848.60
0000013070,25002,0.00,0.00,3008.98
0000013071,00400,0.00,0.00,13183.26
0000013071,00401,199.72,0.00,3583.72
0000013071,06400,0.00,0.00,28126.24
0000013071,07800,0.00,0.00,795.45
0000013071,09000,0.00,0.00,4043.16
0000013071,09900,0.00,0.00,1166.66
0000013071,15001,0.00,0.00,23704.41
0000013071,15401,0.00,0.00,39136.14
0000013071,16200,0.00,0.00,10552.97
0000013071,25001,0.00,0.00,1004.77
0000013073,00400,23.23,0.00,273.23
0000013073,00401,0.00,0.00,1235.25
0000013073,01800,0.00,0.00,967.14
0000013073,02070,0.00,0.00,2579.04
0000013073,03000,0.00,0.00,2595.16
0000013073,06100,0.00,0.00,2820.83
0000013073,08000,0.00,0.00,9427.47
0000013073,09000,0.00,0.00,10094.10
0000013073,10000,0.00,0.00,26747.40
0000013073,15001,0.00,0.00,5663.14
0000013073,15401,0.00,0.00,35504.78
0000013073,16200,0.00,0.00,6877.43
0000013074,00400,63.78,0.00,763.78
0000013074,00401,0.00,0.00,623.41
0000013074,03000,0.00,0.00,844.95
0000013074,06100,0.00,0.00,3053.09
0000013074,08000,0.00,0.00,29979.80
0000013074,09000,0.00,0.00,1695.24
0000013074,10000,0.00,0.00,3047.35
0000013074,16200,0.00,0.00,11921.33
0000013074,25001,0.00,0.00,2278.31
0000013074,25002,0.00,0.00,259.82
0000013075,00400,78.45,0.00,2328.45
0000013075,00401,0.00,0.00,9423.48
0000013075,01800,0.00,0.00,363.44
0000013075,02070,0.00,0.00,20055.66
0000013075,03100,0.00,0.00,14610.29
0000013075,03210,0.00,0.00,7268.80
0000013075,03300,0.00,0.00,908.60
0000013075,03350,0.00,0.00,519.20
0000013075,04800,0.00,0.00,8141.06
0000013075,05520,0.00,0.00,2076.80
0000013075,05530,0.00,0.00,929.37
0000013075,06060,0.00,0.00,39733.57
0000013075,06170,0.00,0.00,3141.16
0000013075,06200,0.00,0.00,1038.40
0000013075,06400,0.00,0.00,13390.17
0000013075,07200,0.00,0.00,1261.03
0000013075,07210,0.00,0.00,4211.75
0000013075,07460,0.00,0.00,34786.40
0000013075,07530,0.00,0.00,7305.14
0000013075,07900,0.00,0.00,2615.73
0000013075,08110,0.00,0.00,38727.13
0000013075,08900,0.00,0.00,32398.08
0000013075,09110,0.00,0.00,35205.18
0000013075,09600,0.00,0.00,32190.40
0000013075,09910,0.00,0.00,16510.56
0000013075,10240,0.00,0.00,2326.02
0000013075,10810,0.00,0.00,1510.87
0000013075,14200,0.00,0.00,44132.00
0000013075,15001,0.00,0.00,86394.88
0000013075,15401,0.00,0.00,16801.31
0000013075,16500,0.00,0.00,46364.56
0000013075,25001,0.00,0.00,-59069.00
0000013075,25002,0.00,0.00,3320.83
0000013075,25003,0.00,0.00,9163.79
0000013075,25004,0.00,0.00,3341.44
0000013075,25005,0.00,0.00,13416.25
0000013075,25006,0.00,0.00,25126.62
0000013076,00100,1763.95,0.00,48483.95
0000013076,00400,0.00,0.00,18245.13
0000013076,00401,0.00,0.00,28082.25
0000013076,01800,0.00,0.00,1907.71
0000013076,02070,0.00,0.00,5800.90
0000013076,02315,0.00,0.00,43841.09
0000013076,02740,0.00,0.00,8242.56
0000013076,02820,0.00,0.00,2177.28
0000013076,02920,0.00,0.00,4354.56
0000013076,03050,0.00,0.00,29839.10
0000013076,03100,0.00,0.00,20772.29
0000013076,03210,0.00,0.00,20448.81
0000013076,03300,0.00,0.00,29295.82
0000013076,03350,0.00,0.00,8216.63
0000013076,03370,0.00,0.00,3732.48
0000013076,05090,0.00,0.00,1036.80
0000013076,05500,0.00,0.00,30787.78
0000013076,05530,0.00,0.00,2037.31
0000013076,06060,0.00,0.00,127705.77
0000013076,06170,0.00,0.00,92793.60
0000013076,06400,0.00,0.00,10459.72
0000013076,07200,0.00,0.00,2472.77
0000013076,07210,0.00,0.00,4769.28
0000013076,07460,0.00,0.00,114628.60
0000013076,07469,0.00,0.00,7257.60
0000013076,07530,0.00,0.00,78719.04
0000013076,07710,0.00,0.00,3851.71
0000013076,08110,0.00,0.00,31363.20
0000013076,08370,0.00,0.00,2892.67
0000013076,08520,0.00,0.00,2441.66
0000013076,08900,0.00,0.00,21534.34
0000013076,09110,0.00,0.00,25842.23
0000013076,09310,0.00,0.00,38050.56
0000013076,09640,0.00,0.00,55831.68
0000013076,09910,0.00,0.00,15597.62
0000013076,10170,0.00,0.00,6868.80
0000013076,10260,0.00,0.00,580.61
0000013076,10420,0.00,0.00,163.30
0000013076,10500,0.00,0.00,2483.14
0000013076,10520,0.00,0.00,1399.68
0000013076,10810,0.00,0.00,2052.86
0000013076,11480,0.00,0.00,43336.16
0000013076,13850,0.00,0.00,12960.00
0000013076,15001,0.00,0.00,77754.82
0000013076,15070,0.00,0.00,9725.18
0000013076,15401,0.00,0.00,34470.49
0000013076,16500,0.00,0.00,65318.40
0000013076,16700,0.00,0.00,1555.20
0000013076,25001,0.00,0.00,11300.00
0000013076,25002,0.00,0.00,738.76
0000013076,25003,0.00,0.00,3009.02
0000013076,25004,0.00,0.00,4706.97
0000013076,25005,0.00,0.00,1370.08
0000013076,25006,0.00,0.00,997.18
0000013076,25007,0.00,0.00,1009.39
0000013076,25008,0.00,0.00,39300.00
0000013076,25009,0.00,0.00,3662.15
0000013076,25010,0.00,0.00,1278.15
0000013076,25011,0.00,0.00,4979.70
0000013076,25012,0.00,0.00,-2600.00
0000013077,00000,0.00,0.00,6357.06
0000013078,00000,0.00,0.00,7322.50
0000013078,01800,17.98,0.00,0.00
0000013079,00400,21.12,0.00,401.12
0000013079,00401,0.00,0.00,3653.07
0000013079,02050,0.00,0.00,899.64
0000013079,05000,0.00,0.00,12705.80
0000013079,06000,0.00,0.00,8295.74
0000013079,07550,0.00,0.00,119070.00
0000013079,08100,0.00,0.00,1111.32
0000013079,09900,0.00,0.00,481.57
0000013079,15000,0.00,0.00,4127.76
0000013079,16000,0.00,0.00,767.34
0000013079,25001,0.00,0.00,31749.03
0000013079,25002,0.00,0.00,482.50
0000013080,00000,0.00,0.00,47954.15
0000013081,00100,36.56,0.00,316.56
0000013081,00400,0.00,0.00,792.54
0000013081,02000,0.00,0.00,2694.64
0000013081,02070,0.00,0.00,2759.74
0000013081,03000,0.00,0.00,9482.18
0000013081,06100,0.00,0.00,1471.86
0000013081,09000,0.00,0.00,1471.86
0000013081,25001,0.00,0.00,9572.48
0000013082,00400,1480.56,0.00,9320.56
0000013082,02130,0.00,0.00,41111.72
0000013082,02220,0.00,0.00,42299.92
0000013082,02300,0.00,0.00,2019.94
0000013082,06100,0.00,0.00,25256.97
0000013082,15000,0.00,0.00,15304.02
0000013082,16000,0.00,0.00,23092.67
0000013083,00000,0.00,0.00,4368.22
0000013084,00000,0.00,0.00,3458.39
0000014001,00400,0.00,0.00,18045.90
0000014001,02000,0.00,0.00,25200.00
0000014001,02300,0.00,0.00,2000.00
0000014001,03000,0.00,0.00,40500.00
0000014001,06100,0.00,0.00,38000.00
0000014001,06400,0.00,0.00,15000.00
0000014001,07000,0.00,0.00,50000.00
0000014001,07400,0.00,0.00,27500.00
0000014001,08000,0.00,0.00,22500.00
0000014001,09000,0.00,0.00,22500.00
0000014001,09600,0.00,0.00,9500.00
0000014001,09910,0.00,0.00,10500.00
0000014001,13000,0.00,0.00,4500.00
0000014001,15001,0.00,0.00,15000.00
0000014001,15401,0.00,0.00,23000.00
0000014001,16000,0.00,0.00,31950.00
0000014001,25001,0.00,0.00,11124.36
0000014002,00000,0.00,0.00,6875.00
0000014003,00000,0.00,0.00,82894.28
0000014003,02000,1239.64,0.00,0.00
0000014004,00400,38.80,0.00,698.80
0000014004,00401,0.00,0.00,532.70
0000014004,04000,0.00,0.00,35972.00
0000014004,25001,0.00,0.00,3024.02
0000014004,25002,0.00,0.00,1473.05
0000014005,00000,0.00,0.00,71106.28
0000014005,01800,25.02,0.00,0.00
0000014008,00000,0.00,0.00,45631.67
0000014011,00400,266.43,0.00,3656.46
0000014011,00401,0.00,0.00,2764.56
0000014011,02050,0.00,0.00,38154.12
0000014011,06100,0.00,0.00,15050.43
0000014011,06101,0.00,0.00,6571.12
0000014011,06400,0.00,0.00,3744.28
0000014011,08000,0.00,0.00,2584.80
0000014011,09600,0.00,0.00,30825.08
0000014011,09910,0.00,0.00,4444.85
0000014011,10000,0.00,0.00,17469.68
0000014011,15001,0.00,0.00,22957.13
0000014011,15401,0.00,0.00,74206.53
0000014011,16200,0.00,0.00,12286.92
0000014011,25001,0.00,0.00,12581.35
0000014011,25002,0.00,0.00,990.64
0000014011,25003,0.00,0.00,158.29
0000014012,00400,196.62,0.00,3839.11
0000014012,00401,0.00,0.00,7407.09
0000014012,02220,0.00,0.00,36485.59
0000014012,03000,0.00,0.00,3679.75
0000014012,04000,0.00,0.00,1987.91
0000014012,06100,0.00,0.00,1309.26
0000014012,07200,0.00,0.00,1427.49
0000014012,08000,0.00,0.00,8649.53
0000014012,09000,0.00,0.00,20471.26
0000014012,09600,0.00,0.00,16152.84
0000014012,09910,0.00,0.00,2918.42
0000014012,10820,0.00,0.00,2894.10
0000014012,11730,0.00,0.00,26514.31
0000014012,12000,0.00,0.00,12762.82
0000014012,15001,0.00,0.00,16601.18
0000014012,15300,0.00,0.00,52470.01
0000014012,15401,0.00,0.00,25217.18
0000014012,16000,0.00,0.00,24108.72
0000014012,25001,0.00,0.00,179.67
0000014012,25002,0.00,0.00,1138.28
0000014012,25003,0.00,0.00,812.41
0000014012,25004,0.00,0.00,1294.50
0000014012,25005,0.00,0.00,440.80
0000014012,25006,0.00,0.00,323.63
0000014012,25007,0.00,0.00,1047.88
0000014012,25008,0.00,0.00,2466.25
0000014012,25009,0.00,0.00,278.99
0000014012,25010,0.00,0.00,312.46
0000014012,25011,0.00,0.00,880.05
0000014012,25012,0.00,0.00,129.45
0000014012,25013,0.00,0.00,1471.54
0000014013,00400,0.00,0.00,6421.00
0000014013,02070,0.00,0.00,10477.00
0000014013,06200,0.00,0.00,29838.00
0000014013,08520,0.00,0.00,143746.00
0000014013,09910,0.00,0.00,6195.00
0000014013,10000,0.00,0.00,73.00
0000014013,25001,0.00,0.00,125.00
0000014013,25002,0.00,0.00,696.90
0000014014,00400,55.01,0.00,1255.01
0000014014,00401,0.00,0.00,4244.81
0000014014,08520,0.00,0.00,150220.27
0000014014,25001,0.00,0.00,60131.44
0000014014,25002,0.00,0.00,882.61
0000014015,00400,666.62,0.00,4216.62
0000014015,00401,0.00,0.00,3081.84
0000014015,02000,0.00,0.00,39728.15
0000014015,06400,0.00,0.00,4141.20
0000014015,08000,0.00,0.00,12441.45
0000014015,09000,0.00,0.00,31177.61
0000014015,09600,0.00,0.00,15303.40
0000014015,09910,0.00,0.00,3617.60
0000014015,10810,0.00,0.00,26945.17
0000014015,15001,0.00,0.00,28381.50
0000014015,15401,0.00,0.00,46826.50
0000014015,15900,0.00,0.00,13209.00
0000014015,16000,0.00,0.00,8032.50
