Numéro du projet,Numéro du compte de G/L,Date de la transaction,Numéro séquentiel de la transaction,Montant réparti,Code d'activité,No identification unique,Transaction de facturation (T/F)
0000010041,33200,2010/09/16,P017388,485.00,03110,,FALSE
0000010041,33200,2010/09/23,P017389,-82.89,06100,,FALSE
0000010041,33200,2010/09/20,P017392,123.50,06100,,FALSE
0000010041,33200,2010/09/20,P017393,38.41,06100,,FALSE
0000010041,33200,2010/09/21,P017397,159.25,08210,,FALSE
0000010041,33200,2010/09/21,P017398,-1.75,08210,,FALSE
0000010041,33200,2010/09/21,P017399,17.50,08210,,FALSE
0000010041,33200,2010/09/28,P017440,-8602.00,00401,,FALSE
0000010041,33200,2010/09/28,P017441,7646.00,00401,,FALSE
0000010041,33200,2010/09/21,P017446,77.97,06100,,FALSE
0000010041,33200,2010/09/16,P017448,940.32,06100,,FALSE
0000010041,33200,2010/09/16,P017452,30263.09,08500,,FALSE
0000010041,33200,2010/09/30,P017454,935.00,06100,,FALSE
0000010041,33200,2010/10/04,P017455,5.25,06100,,FALSE
0000010041,33200,2010/09/27,P017456,48.98,06100,,FALSE
0000010041,33200,2010/09/30,P017458,31.92,06100,,FALSE
0000010041,33200,2010/09/27,P017459,529.63,00400,,FALSE
0000010041,33200,2010/09/27,P017460,4358.79,08210,,FALSE
0000010041,33200,2010/09/30,P017462,47.30,06100,,FALSE
0000010041,33200,2010/09/27,P017463,1216.44,06100,,FALSE
0000010041,33200,2010/09/27,P017464,103.27,06100,,FALSE
0000010041,33200,2010/09/27,P017465,80.08,06100,,FALSE
0000010041,33200,2010/09/27,P017466,55.08,06100,,FALSE
0000010041,33200,2010/09/27,P017467,-29.59,06100,,FALSE
0000010041,33200,2010/09/27,P017468,29.59,06100,,FALSE
0000010041,33200,2010/09/30,P017519,28.80,06100,,FALSE
0000010041,33200,2010/09/30,P017520,9.60,06100,,FALSE
0000010041,33200,2010/10/06,P017546,381.08,00000,,FALSE
0000010041,33200,2010/10/07,P017564,4.14,06101,,FALSE
0000010041,33200,2010/09/27,P017569,13198.50,08500,,FALSE
0000010041,33200,2010/09/27,P017570,520.00,06100,,FALSE
0000010041,33200,2010/10/07,P017572,19.08,06100,,FALSE
0000010041,33200,2010/09/30,P017573,5.68,06100,,FALSE
0000010041,33200,2010/09/30,P017574,35.34,06100,,FALSE
0000010041,33200,2010/09/30,P017575,9.06,06100,,FALSE
0000010041,33200,2010/09/30,P017576,-9.06,06100,,FALSE
0000010041,33200,2010/10/06,P017577,4.78,06100,,FALSE
0000010041,33200,2010/09/17,P017578,28.66,06100,,FALSE
0000010041,33200,2010/10/05,P017579,11.46,06100,,FALSE
0000010041,33200,2010/09/28,P017580,11.96,06100,,FALSE
0000010041,33200,2010/09/28,P017581,8.48,06100,,FALSE
0000010041,33200,2010/09/28,P017582,25.49,06100,,FALSE
0000010041,33200,2010/09/21,P017583,24.09,06100,,FALSE
0000010041,33200,2010/10/07,P017584,131.25,06100,,FALSE
0000010041,33200,2010/10/09,P017597,604.16,00000,,FALSE
0000010041,33200,2010/09/07,P017611,227.60,06100,,FALSE
0000010041,33200,2010/09/14,P017612,13.11,06100,,FALSE
0000010041,33200,2010/09/16,P017613,-28.44,06100,,FALSE
0000010041,33200,2010/09/27,P017614,-55.08,06100,,FALSE
0000010041,33200,2010/09/14,P017618,140.00,00400,,FALSE
0000010041,33200,2010/09/07,P017646,45.54,06100,,FALSE
0000010041,33200,2010/09/01,P017684,29.25,06100,,FALSE
0000010041,33200,2010/10/18,P017705,38.89,06100,,FALSE
0000010041,33200,2010/10/18,P017706,109.88,06100,,FALSE
0000010041,33200,2010/10/19,P017759,9235.17,08500,,FALSE
0000010041,33200,2010/10/19,P017760,-550.00,08500,,FALSE
0000010041,33200,2010/10/11,P017771,176.93,00000,,FALSE
0000010041,33200,2010/10/25,P017776,1.83,06100,,FALSE
0000010041,33200,2010/10/21,P017783,24.50,08210,,FALSE
0000010041,33200,2010/10/21,P017786,3086.54,07760,,FALSE
0000010041,33200,2010/10/20,P017787,4.07,06100,,FALSE
0000010041,33200,2010/10/20,P017788,8.98,06100,,FALSE
0000010041,33200,2010/10/15,P017789,8.43,06100,,FALSE
0000010041,33200,2010/10/14,P017790,8.53,06100,,FALSE
0000010041,33200,2010/10/13,P017791,4.99,06100,,FALSE
0000010041,33200,2010/10/19,P017792,3.66,06100,,FALSE
0000010041,33200,2010/10/21,P017793,7.54,06100,,FALSE
0000010041,33200,2010/10/25,P017794,9.58,06100,,FALSE
0000010041,33200,2010/10/27,P017795,35.08,06100,,FALSE
0000010041,33200,2010/10/28,P017796,29.45,06100,,FALSE
0000010041,33200,2010/10/31,P017842,188.93,06100,,FALSE
0000010041,33200,2010/10/29,P017890,422.00,03100,,FALSE
0000010041,33200,2010/11/04,P017898,35.34,06100,,FALSE
0000010041,33200,2010/10/13,P017899,2.45,06100,,FALSE
0000010041,33200,2010/10/07,P017900,95.74,06100,,FALSE
0000010041,33200,2010/10/06,P017901,9.77,06100,,FALSE
0000010041,33200,2010/10/04,P017952,7.16,06100,,FALSE
0000010041,33200,2010/11/11,P017969,34.90,06100,,FALSE
0000010041,33200,2010/11/09,P017970,29.86,06100,,FALSE
0000010041,33200,2010/11/10,P018003,1211.00,03300,,FALSE
0000010041,33200,2010/11/04,P018004,1384.00,03300,,FALSE
0000010041,33200,2010/11/01,P018026,2.74,06100,,FALSE
0000010041,33200,2010/11/01,P018027,29.68,06100,,FALSE
0000010041,33200,2010/11/04,P018028,7.73,06100,,FALSE
0000010041,33200,2010/11/02,P018029,5.88,06100,,FALSE
0000010041,33200,2010/11/15,P018030,13.28,06100,,FALSE
0000010041,33200,2010/11/15,P018031,13.33,06100,,FALSE
0000010041,33200,2010/11/11,P018037,675.50,03100,,FALSE
0000010041,33200,2010/11/23,P018148,16.87,06100,,FALSE
0000010041,33200,2010/11/23,P018149,130.00,06100,,FALSE
0000010041,33200,2010/11/25,P018163,298.56,06100,,FALSE
0000010041,33200,2010/11/25,P018164,-120.96,06100,,FALSE
0000010041,33200,2010/11/25,P018165,2234.72,06100,,FALSE
0000010041,33200,2010/11/17,P018189,16.84,06100,,FALSE
0000010041,33200,2010/11/30,P018220,-74.99,06100,,FALSE
0000010041,33200,2010/12/03,P018224,1640.00,00401,,FALSE
0000010041,33200,2010/11/19,P018271,122.50,00400,,FALSE
0000010041,33200,2010/11/17,P018326,8.48,06100,,FALSE
0000010041,33200,2010/11/12,P018353,40.58,06100,,FALSE
0000010041,33200,2010/12/15,P018392,2.10,06100,,FALSE
0000010041,33200,2010/12/02,P018529,12.22,06100,,FALSE
0000010041,33200,2011/01/20,P018639,723.64,06100,,FALSE
0000010041,33200,2011/01/20,P018640,21.79,06100,,FALSE
0000010041,33200,2011/01/26,P018688,26.15,06101,,FALSE
0000010041,33200,2011/01/31,P018791,775.20,06100,,FALSE
0000010041,33200,2011/01/20,P018798,-594.16,06100,,FALSE
0000010041,33200,2011/01/20,P018799,594.16,06100,,FALSE
0000010041,33200,2011/02/01,P018823,1799.00,00401,,FALSE
0000010041,33200,2011/02/18,P018883,3.96,00000,,FALSE
0000010041,33200,2011/02/10,P018885,26.49,00000,,FALSE
0000010041,33200,2011/02/14,P018892,1523.44,00000,,FALSE
0000010041,33200,2011/02/14,P018893,42.99,00000,,FALSE
0000010041,33200,2011/02/21,P018910,55.99,00000,,FALSE
0000010041,33200,2011/02/17,P018966,66.38,00000,,FALSE
0000010041,33200,2011/02/22,P018967,42.99,00000,,FALSE
0000010041,33200,2011/02/24,P018968,113.69,00000,,FALSE
0000010041,33200,2011/02/21,P018969,408.00,00000,,FALSE
0000010041,33200,2011/02/21,P018970,10.43,00000,,FALSE
0000010041,33200,2011/02/17,P018979,360.00,00000,,FALSE
0000010041,33200,2011/03/04,P019004,2688.98,00000,,FALSE
0000010041,33200,2011/03/07,P019007,67.98,00000,,FALSE
0000010041,33200,2011/03/07,P019008,304.10,00000,,FALSE
0000010041,33200,2011/02/16,P019030,228.00,00000,,FALSE
0000010041,33200,2011/02/21,P019031,13.72,00000,,FALSE
0000010041,33200,2011/02/26,P019032,190.06,00000,,FALSE
0000010041,33200,2011/03/03,P019033,21.62,00000,,FALSE
0000010041,33200,2011/03/04,P019034,-109.65,06100,,FALSE
0000010041,33200,2011/03/02,P019035,149.33,06100,,FALSE
0000010041,33200,2011/03/03,P019089,5.09,06100,,FALSE
0000010041,33200,2011/03/10,P019091,-38.56,00000,,FALSE
0000010041,33200,2011/03/13,P019095,106.76,00000,,FALSE
0000010041,33200,2011/02/28,P019096,433.55,00000,,FALSE
0000010041,33200,2011/03/07,P019103,355.43,00000,,FALSE
0000010041,33200,2011/03/07,P019104,4.99,00000,,FALSE
0000010041,33200,2011/03/14,P019110,10.78,00000,,FALSE
0000010041,33200,2011/03/14,P019111,-10.78,00000,,FALSE
0000010041,33200,2011/03/14,P019112,-54.43,00000,,FALSE
0000010041,33200,2011/03/02,P019136,336.44,00000,,FALSE
0000010041,33200,2011/03/07,P019165,542.90,00000,,FALSE
0000010041,33200,2011/03/11,P019166,13.20,00000,,FALSE
0000010041,33200,2011/03/11,P019167,17.05,00000,,FALSE
0000010041,33200,2011/03/14,P019168,38.99,00000,,FALSE
0000010041,33200,2011/03/23,P019184,63.73,00000,,FALSE
0000010041,33200,2011/03/21,P019191,436.47,00000,,FALSE
0000010041,33200,2011/03/22,P019192,192.60,00000,,FALSE
0000010041,33200,2011/03/31,P019219,477.26,00000,,FALSE
0000010041,33200,2011/03/31,P019265,1476.56,00000,,FALSE
0000010041,33200,2011/03/29,P019267,369.50,00000,,FALSE
0000010041,33200,2011/03/30,P019270,106.87,00000,,FALSE
0000010041,33200,2011/04/06,P019271,152.00,00000,,FALSE
0000010041,33200,2011/04/06,P019272,382.93,00000,,FALSE
0000010041,33200,2011/03/07,P019280,307.84,00000,,FALSE
0000010041,33200,2011/03/16,P019294,21.96,00000,,FALSE
0000010041,33200,2011/03/09,P019295,146.19,00000,,FALSE
0000010041,33200,2011/03/05,P019296,151.10,00000,,FALSE
0000010041,33200,2011/03/30,P019297,167.09,00000,,FALSE
0000010041,33200,2011/03/23,P019298,58.71,00000,,FALSE
0000010041,33200,2011/03/23,P019299,12.79,00000,,FALSE
0000010041,33200,2011/03/09,P019300,91.02,00000,,FALSE
0000010041,33200,2011/04/05,P019301,56.46,00000,,FALSE
0000010041,33200,2011/03/14,P019313,6.46,00000,,FALSE
0000010041,33200,2011/04/03,P019323,153.53,00000,,FALSE
0000010041,33200,2011/04/11,P019338,1933.06,00000,,FALSE
0000010041,33200,2011/04/20,P019340,42.99,00000,,FALSE
0000010041,33200,2011/04/20,P019341,-265.89,00000,,FALSE
0000010041,33200,2011/04/28,P019380,11.95,00000,,FALSE
0000010041,33200,2011/04/29,P019426,51.97,00000,,FALSE
0000010041,33200,2011/04/23,P019427,14.03,00000,,FALSE
0000010041,33200,2011/04/23,P019428,5.30,00000,,FALSE
0000010041,33200,2011/04/27,P019429,55.95,00000,,FALSE
0000010041,33200,2011/04/26,P019431,40.97,00000,,FALSE
0000010041,33200,2011/04/26,P019432,-69.99,00000,,FALSE
0000010041,33200,2011/04/26,P019433,370.06,00000,,FALSE
0000010041,33200,2011/05/19,P019559,58.16,00000,,FALSE
0000010041,33200,2011/05/02,P019562,937.50,00000,,FALSE
0000010041,33200,2011/05/30,P019703,12.00,06100,,FALSE
0000010041,33200,2011/05/31,P019731,247.00,06100,,FALSE
0000010041,33200,2011/05/31,P019738,-247.00,06100,,FALSE
0000010041,33200,2011/06/21,P019836,30.00,00400,,FALSE
0000010041,33500,2010/08/14,P016929,612.50,06101,,FALSE
0000010041,33500,2010/08/13,P016959,31520.00,04050,,FALSE
0000010041,33500,2010/08/28,P017068,210.00,06101,,FALSE
0000010041,33500,2010/09/04,P017201,140.00,06101,,FALSE
0000010041,33500,2010/08/31,P017273,-574.78,09910,,FALSE
0000010041,33500,2010/09/18,P017290,140.00,06101,,FALSE
0000010041,33500,2010/09/09,P017361,321.01,04050,,FALSE
0000010041,33500,2010/09/30,P017383,24431.50,15401,,FALSE
0000010041,33500,2010/09/24,P017394,13486.40,15001,,FALSE
0000010041,33500,2010/09/28,P017449,14000.00,09910,,FALSE
0000010041,33500,2010/09/28,P017450,6500.00,09600,,FALSE
0000010041,33500,2010/10/16,P017601,175.00,06101,,FALSE
0000010041,33500,2010/10/15,P017624,14500.00,09600,,FALSE
0000010041,33500,2010/10/18,P017699,6302.31,16000,,FALSE
0000010041,33500,2010/10/22,P017707,1180.06,15001,,FALSE
0000010041,33500,2010/10/26,P017711,7195.00,09910,,FALSE
0000010041,33500,2010/10/01,P017740,30351.00,06100,,FALSE
0000010041,33500,2010/10/01,P017741,-205.30,06100,,FALSE
0000010041,33500,2010/10/28,P017757,-250.00,15401,,FALSE
0000010041,33500,2010/10/30,P017766,577.50,06101,,FALSE
0000010041,33500,2010/11/06,P017834,455.00,06101,,FALSE
0000010041,33500,2010/11/03,P017891,5750.00,09600,,FALSE
0000010041,33500,2010/11/03,P017895,1709.00,06100,,FALSE
0000010041,33500,2010/10/26,P017950,5500.00,05500,,FALSE
0000010041,33500,2010/11/11,P018209,38500.00,07610,,FALSE
0000010041,33500,2010/11/08,P018265,1658.00,06100,,FALSE
0000010041,33500,2010/11/30,P018313,875.00,05500,,FALSE
0000010041,33500,2010/12/01,P018372,604.33,25001,,FALSE
0000010041,33500,2010/12/15,P018399,7000.00,04050,,FALSE
0000010041,33500,2010/12/15,P018400,1600.00,25010,,FALSE
0000010041,33500,2010/12/15,P018401,1600.00,25010,,FALSE
0000010041,33500,2010/12/15,P018415,2191.54,15001,,FALSE
0000010041,33500,2010/12/23,P018539,14500.00,05500,,FALSE
0000010041,33500,2011/01/22,P018635,297.50,06101,,FALSE
0000010041,33500,2011/01/29,P018685,840.00,06101,,FALSE
0000010041,33500,2011/01/24,P018699,8571.91,25001,,FALSE
0000010041,33500,2011/01/24,P018700,64.08,06100,,FALSE
0000010041,33500,2011/01/24,P018701,2000.00,04050,,FALSE
0000010041,33500,2011/02/07,P018857,880.00,04050,,FALSE
0000010041,33500,2011/03/05,P019006,420.00,06101,,FALSE
0000010041,33500,2011/03/26,P019177,717.50,00000,,FALSE
0000010041,33500,2011/04/01,P019247,9500.00,05500,,FALSE
0000010041,33500,2011/04/23,P019348,140.00,00000,,FALSE
0000010041,33500,2011/04/30,P019369,945.00,00000,,FALSE
0000010041,33500,2011/06/01,P019859,500.00,05500,,FALSE
0000010041,33600,2010/07/06,P016748,12.17,00000,,FALSE
0000010041,33600,2010/07/08,P016751,0.25,00000,,FALSE
0000010041,33600,2010/08/10,P016752-02,2.60,00000,,FALSE
0000010041,33600,2010/08/10,P016753-02,1.10,00000,,FALSE
0000010041,33600,2010/08/10,P016831-02,0.63,00000,,FALSE
0000010041,33600,2010/07/14,P016833,0.69,00000,,FALSE
0000010041,33600,2010/08/11,P016953,3.51,00000,,FALSE
0000010041,33600,2010/08/13,P016954,6.55,00000,,FALSE
0000010041,33600,2010/08/10,P016955,0.87,00000,,FALSE
0000010041,33600,2010/08/10,P016957,0.49,00000,,FALSE
0000010041,33600,2010/08/10,P016958,0.33,00000,,FALSE
0000010041,33600,2010/08/17,P017029,2.34,00000,,FALSE
0000010041,33600,2010/08/03,P017054,30.50,00000,,FALSE
0000010041,33600,2010/08/23,P017116,0.52,00000,,FALSE
0000010041,33600,2010/08/24,P017244,5.84,00000,,FALSE
0000010041,33600,2010/08/24,P017245,5.45,00000,,FALSE
0000010041,33600,2010/08/24,P017246,0.32,00000,,FALSE
0000010041,33600,2010/09/15,P017364,1.33,00000,,FALSE
0000010041,33600,2010/09/02,P017365,7.24,00000,,FALSE
0000010041,33600,2010/09/08,P017367,3.26,00000,,FALSE
0000010041,33600,2010/09/15,P017368,2.08,00000,,FALSE
0000010041,33600,2010/09/23,P017389,-4.02,00000,,FALSE
0000010041,33600,2010/09/20,P017392,1.85,00000,,FALSE
0000010041,33600,2010/09/20,P017393,0.58,00000,,FALSE
0000010041,33600,2010/10/08,P017397-02,3.19,00000,,FALSE
0000010041,33600,2010/10/08,P017398-02,-0.04,00000,,FALSE
0000010041,33600,2010/10/08,P017399-02,0.35,00000,,FALSE
0000010041,33600,2010/11/10,P017455-02,0.11,00000,,FALSE
0000010041,33600,2010/10/08,P017456-02,0.98,00000,,FALSE
0000010041,33600,2010/10/08,P017458-02,0.64,00000,,FALSE
0000010041,33600,2010/09/30,P017462,0.71,00000,,FALSE
0000010041,33600,2010/09/27,P017463,18.25,00000,,FALSE
0000010041,33600,2010/09/27,P017464,1.55,00000,,FALSE
0000010041,33600,2010/09/27,P017465,1.20,00000,,FALSE
0000010041,33600,2010/09/27,P017466,0.83,00000,,FALSE
0000010041,33600,2010/09/27,P017467,-0.44,00000,,FALSE
0000010041,33600,2010/09/27,P017468,0.44,00000,,FALSE
0000010041,33600,2010/10/08,P017519-02,0.58,00000,,FALSE
0000010041,33600,2010/10/08,P017520-02,0.19,00000,,FALSE
0000010041,33600,2010/09/07,P017611,3.41,00000,,FALSE
0000010041,33600,2010/09/16,P017613,-0.43,00000,,FALSE
0000010041,33600,2010/09/27,P017614,-0.83,00000,,FALSE
0000010041,33600,2010/10/29,P017759-02,347.40,00000,,FALSE
0000010041,33600,2010/11/10,P017776-02,0.04,00000,,FALSE
0000010041,33600,2011/03/08,P018885-02,0.53,00000,,FALSE
0000010041,33600,2011/04/06,P019007-02,1.36,00000,,FALSE
0000010041,33600,2011/04/06,P019008-02,6.08,00000,,FALSE
0000010041,33600,2011/04/06,P019091-02,-0.77,00000,,FALSE
0000010041,33600,2011/04/06,P019103-02,7.11,00000,,FALSE
0000010041,33600,2011/04/06,P019104-02,0.10,00000,,FALSE
0000010041,33600,2011/04/06,P019110-02,0.22,00000,,FALSE
0000010041,33600,2011/04/06,P019111-02,-0.22,00000,,FALSE
0000010041,34100,2010/07/10,E003932,977.46,06101,,FALSE
0000010041,34100,2010/07/10,E003939,755.40,06101,,FALSE
0000010041,34100,2010/07/17,E003955,1184.80,06101,,FALSE
0000010041,34100,2010/07/17,E003962,906.48,06101,,FALSE
0000010041,34100,2010/08/07,E003975,1184.80,06101,,FALSE
0000010041,34100,2010/08/07,E003983,1007.20,06101,,FALSE
0000010041,34100,2010/08/14,E003997,1184.80,06101,,FALSE
0000010041,34100,2010/08/14,E004005,1007.20,06101,,FALSE
0000010041,34100,2010/08/21,E004016,1184.80,06101,,FALSE
0000010041,34100,2010/08/21,E004024,1007.20,06101,,FALSE
0000010041,34100,2010/08/28,E004035,1184.80,06101,,FALSE
0000010041,34100,2010/08/28,E004045,805.76,06101,,FALSE
0000010041,34100,2010/09/04,E004053,1184.80,06101,,FALSE
0000010041,34100,2010/09/11,E004061,786.78,06101,,FALSE
0000010041,34100,2010/09/11,E004067,947.84,06101,,FALSE
0000010041,34100,2010/09/11,E004073,176.26,06101,,FALSE
0000010041,34100,2010/09/18,E004074,407.96,06101,,FALSE
0000010041,34100,2010/09/18,E004081,1184.80,06101,,FALSE
0000010041,34100,2010/09/18,E004086,1007.20,06101,,FALSE
0000010041,34100,2010/09/18,E004087,1007.20,06101,,FALSE
0000010041,34100,2010/09/25,E004091,349.68,06101,,FALSE
0000010041,34100,2010/09/25,E004100,1184.80,06101,,FALSE
0000010041,34100,2010/09/25,E004108,1007.20,06101,,FALSE
0000010041,34100,2010/09/25,E004109,1007.20,06101,,FALSE
0000010041,34100,2010/10/02,E004111,189.41,06101,,FALSE
0000010041,34100,2010/10/02,E004122,1184.80,06101,,FALSE
0000010041,34100,2010/10/02,E004130,1007.20,06101,,FALSE
0000010041,34100,2010/10/02,E004131,1007.20,06101,,FALSE
0000010041,34100,2010/10/09,E004144,1184.80,06101,,FALSE
0000010041,34100,2010/10/09,E004153,1007.20,06101,,FALSE
0000010041,34100,2010/10/16,E004166,947.84,06101,,FALSE
0000010041,34100,2010/10/16,E004177,805.76,06101,,FALSE
0000010041,34100,2010/10/23,E004193,1184.80,06101,,FALSE
0000010041,34100,2010/10/23,E004202,1007.20,06101,,FALSE
0000010041,34100,2010/10/30,E004225,1184.80,06101,,FALSE
0000010041,34100,2010/10/30,E004236,201.44,06101,,FALSE
0000010041,34100,2010/11/06,E004250,1184.80,06101,,FALSE
0000010041,34100,2010/11/06,E004256,710.80,06101,,FALSE
0000010041,34100,2010/11/13,E004276,947.84,06101,,FALSE
0000010041,34100,2010/11/13,E004282,568.64,06101,,FALSE
0000010041,34100,2010/11/20,E004303,1184.80,06101,,FALSE
0000010041,34100,2010/11/20,E004309,390.94,06101,,FALSE
0000010041,34100,2010/11/27,E004329,155.51,06101,,FALSE
0000010041,34100,2010/12/04,E004353,118.48,06101,,FALSE
0000010041,34100,2011/01/08,E004434,402.88,06101,,FALSE
0000010041,34100,2011/01/22,E004488,59.24,06101,,FALSE
0000010041,34100,2011/01/29,E004533,201.44,06101,,FALSE
0000010041,34100,2011/02/19,E004595,489.90,00000,,FALSE
0000010041,34100,2011/03/05,E004644,852.00,06101,,FALSE
0000010041,34100,2011/03/05,E004648,180.73,06101,,FALSE
0000010041,34100,2011/03/05,E004658,670.42,06101,,FALSE
0000010041,34100,2011/03/12,E004669,852.00,06101,,FALSE
0000010041,34100,2011/03/12,E004680,1032.44,06101,,FALSE
0000010041,34100,2011/03/19,E004685,667.23,06101,,FALSE
0000010041,34100,2011/03/19,E004688,852.00,06101,,FALSE
0000010041,34100,2011/03/19,E004700,1032.44,06101,,FALSE
0000010041,34100,2011/03/26,E004709,607.05,06101,,FALSE
0000010041,34100,2011/04/02,E004720,387.93,06101,,FALSE
0000010041,34100,2011/04/02,E004723,852.00,06101,,FALSE
0000010041,34100,2011/04/09,E004739,852.00,06101,,FALSE
0000010041,34100,2011/04/16,E004758,603.38,06101,,FALSE
0000010041,34100,2011/05/14,E004814,127.80,06101,,FALSE
0000010041,34100,2011/06/04,E004875,488.16,06101,,FALSE
0000010041,34200,2010/07/10,E003932,385.75,06101,,FALSE
0000010041,34200,2010/07/10,E003939,313.10,06101,,FALSE
0000010041,34200,2010/07/17,E003955,467.57,06101,,FALSE
0000010041,34200,2010/07/17,E003962,376.38,06101,,FALSE
0000010041,34200,2010/08/07,E003975,467.57,06101,,FALSE
0000010041,34200,2010/08/07,E003983,417.38,06101,,FALSE
0000010041,34200,2010/08/14,E003997,467.57,06101,,FALSE
0000010041,34200,2010/08/14,E004005,417.38,06101,,FALSE
0000010041,34200,2010/08/21,E004016,467.57,06101,,FALSE
0000010041,34200,2010/08/21,E004024,417.38,06101,,FALSE
0000010041,34200,2010/08/28,E004035,467.57,06101,,FALSE
0000010041,34200,2010/08/28,E004045,334.18,06101,,FALSE
0000010041,34200,2010/09/04,E004053,467.57,06101,,FALSE
0000010041,34200,2010/09/11,E004061,325.37,06101,,FALSE
0000010041,34200,2010/09/11,E004067,389.04,06101,,FALSE
0000010041,34200,2010/09/11,E004073,70.51,06101,,FALSE
0000010041,34200,2010/09/18,E004074,164.23,06101,,FALSE
0000010041,34200,2010/09/18,E004081,467.57,06101,,FALSE
0000010041,34200,2010/09/18,E004086,417.38,06101,,FALSE
0000010041,34200,2010/09/18,E004087,417.38,06101,,FALSE
0000010041,34200,2010/09/25,E004091,141.10,06101,,FALSE
0000010041,34200,2010/09/25,E004100,467.57,06101,,FALSE
0000010041,34200,2010/09/25,E004108,417.38,06101,,FALSE
0000010041,34200,2010/09/25,E004109,417.38,06101,,FALSE
0000010041,34200,2010/10/02,E004111,76.10,06101,,FALSE
0000010041,34200,2010/10/02,E004122,471.57,06101,,FALSE
0000010041,34200,2010/10/02,E004130,421.38,06101,,FALSE
0000010041,34200,2010/10/02,E004131,421.38,06101,,FALSE
0000010041,34200,2010/10/09,E004144,471.57,06101,,FALSE
0000010041,34200,2010/10/09,E004153,421.38,06101,,FALSE
0000010041,34200,2010/10/16,E004166,392.24,06101,,FALSE
0000010041,34200,2010/10/16,E004177,337.38,06101,,FALSE
0000010041,34200,2010/10/23,E004193,471.57,06101,,FALSE
0000010041,34200,2010/10/23,E004202,421.38,06101,,FALSE
0000010041,34200,2010/10/30,E004225,471.57,06101,,FALSE
0000010041,34200,2010/10/30,E004236,82.66,06101,,FALSE
0000010041,34200,2010/11/06,E004250,471.57,06101,,FALSE
0000010041,34200,2010/11/06,E004256,357.55,06101,,FALSE
